fecha,categoria,total
2024-10-07,10,50
2024-10-07,10,80
2024-10-07,10,50
2024-10-07,10,50
2024-10-07,10,50
2024-10-07,10,45
2024-10-07,10,40
2024-10-07,10,135
2024-10-07,1,85
2024-10-07,4,70
2024-10-07,11,60
2024-10-07,4,78
2024-10-07,4,78
2024-10-07,4,10
2024-10-07,1,13
2024-10-07,9,11
2024-10-07,3,206
2024-10-07,1,150
2024-10-07,1,123
2024-10-07,5,975
2024-10-07,3,176
2024-10-07,3,176
2024-10-07,3,176
2024-10-07,3,96
2024-10-07,3,238.5
2024-10-07,3,31.75
2024-10-07,3,31.75
2024-10-07,1,80
2024-10-07,9,68
2024-10-07,10,100
2024-10-07,10,80
2024-10-07,10,80
2024-10-07,10,80
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,50
2024-10-07,10,50
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,100
2024-10-07,10,50
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,9,40
2024-10-07,1,85
2024-10-07,3,60
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,50
2024-10-07,10,40
2024-10-07,10,50
2024-10-07,10,40
2024-10-07,10,50
2024-10-07,8,140
2024-10-07,9,45
2024-10-07,4,78
2024-10-07,3,53.5
2024-10-07,10,50
2024-10-07,1,44
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,3,159
2024-10-07,1,45
2024-10-07,3,103
2024-10-07,10,38
2024-10-07,9,60
2024-10-07,1,85
2024-10-07,3,79.5
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,8,90
2024-10-07,2,40
2024-10-07,1,170
2024-10-07,1,26
2024-10-07,3,103
2024-10-07,5,195
2024-10-07,5,109
2024-10-07,3,78
2024-10-07,4,78
2024-10-07,1,85
2024-10-07,11,60
2024-10-07,11,30
2024-10-07,11,29.9
2024-10-07,11,48
2024-10-07,11,60
2024-10-07,11,40
2024-10-07,11,30
2024-10-07,11,28
2024-10-07,11,28
2024-10-07,2,58
2024-10-07,11,65
2024-10-07,11,20.35
2024-10-07,10,159
2024-10-07,11,40
2024-10-07,2,16.5
2024-10-07,1,46
2024-10-07,11,45
2024-10-07,4,145
2024-10-07,10,40
2024-10-07,5,250
2024-10-07,11,40
2024-10-07,5,109
2024-10-07,3,87.58
2024-10-07,3,87.58
2024-10-07,3,206
2024-10-07,3,87.58
2024-10-07,3,88
2024-10-07,3,78
2024-10-07,5,66
2024-10-07,9,18
2024-10-07,9,40
2024-10-07,2,10
2024-10-07,2,20
2024-10-07,10,20
2024-10-07,10,42
2024-10-07,9,68
2024-10-07,10,40
2024-10-07,3,88
2024-10-07,3,80.25
2024-10-07,6,105
2024-10-07,1,30
2024-10-07,1,56
2024-10-07,1,70
2024-10-07,5,195
2024-10-07,4,78
2024-10-07,4,78
2024-10-07,4,80
2024-10-07,4,230
2024-10-07,11,60
2024-10-07,11,25
2024-10-07,10,40
2024-10-07,3,160.5
2024-10-07,3,262.74
2024-10-07,2,118.5
2024-10-07,10,50
2024-10-07,3,31.75
2024-10-07,3,31.75
2024-10-07,4,80
2024-10-07,3,58.25
2024-10-07,2,90
2024-10-07,5,156.75
2024-10-07,1,246
2024-10-07,1,170
2024-10-07,2,40
2024-10-07,11,101.75
2024-10-07,11,130
2024-10-07,7,135
2024-10-07,8,95
2024-10-07,1,150
2024-10-07,1,85
2024-10-07,1,123
2024-10-07,3,79.5
2024-10-07,3,88
2024-10-07,4,53.5
2024-10-07,4,78
2024-10-07,4,78
2024-10-07,5,109
2024-10-07,5,66
2024-10-07,3,0
2024-10-07,3,69
2024-10-07,3,87.58
2024-10-07,1,45
2024-10-07,1,43
2024-10-07,1,43
2024-10-07,10,84
2024-10-07,10,50
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,10,76
2024-10-07,10,40
2024-10-07,10,85
2024-10-07,10,80
2024-10-07,11,28
2024-10-07,11,28
2024-10-07,11,28
2024-10-07,1,102
2024-10-07,1,44
2024-10-07,4,230
2024-10-07,1,123
2024-10-07,3,58.25
2024-10-07,3,58
2024-10-07,3,31.75
2024-10-07,2,40
2024-10-07,3,79.5
2024-10-07,3,96
2024-10-07,1,123
2024-10-07,1,34
2024-10-07,1,40
2024-10-07,1,123
2024-10-07,8,140
2024-10-07,5,132
2024-10-07,1,246
2024-10-07,11,14.25
2024-10-07,11,19.75
2024-10-07,2,10.01
2024-10-07,10,50
2024-10-07,10,40
2024-10-07,10,65
2024-10-07,10,65
2024-10-07,10,65
2024-10-07,10,40
2024-10-07,10,65
2024-10-07,10,80
2024-10-07,10,50
2024-10-07,10,80
2024-10-07,10,40
2024-10-07,11,84
2024-10-07,11,19.75
2024-10-07,11,19.25
2024-10-07,11,60
2024-10-07,6,138
2024-10-07,1,123
2024-10-07,5,1597.5
2024-10-07,1,660
2024-10-07,9,335
2024-10-07,1,175
2024-10-07,1,150
2024-10-07,1,610
2024-10-07,11,35
2024-10-07,11,30
2024-10-07,1,160
2024-10-07,1,50
2024-10-07,1,33
2024-10-07,1,85
2024-10-07,4,78
2024-10-07,2,20
2024-10-07,6,90
2024-10-07,11,48
2024-10-07,11,52
2024-10-07,11,40
2024-10-07,10,20
2024-10-07,9,108
2024-10-07,11,101.75
2024-10-07,11,13
2024-10-07,10,20
2024-10-07,1,87
2024-10-07,4,78
2024-10-07,4,78
2024-10-07,4,78
2024-10-07,1,246
2024-10-07,3,53.5
2024-10-07,3,79.5
2024-10-07,5,109
2024-10-07,1,78
2024-10-07,10,40
2024-10-07,10,50
2024-10-07,1,150
2024-10-07,5,197
2024-10-07,5,327
2024-10-07,3,206
2024-10-07,4,53.5
2024-10-07,7,37
2024-10-07,3,116
2024-10-07,4,230
2024-10-07,5,250
2024-10-07,5,104.5
2024-10-07,1,100
2024-10-07,4,120
2024-10-07,1,90
2024-10-07,1,86
2024-10-07,3,262.74
2024-10-07,9,10
2024-10-07,1,123
2024-10-07,1,123
2024-10-07,1,950
2024-10-07,1,123
2024-10-07,1,123
2024-10-07,3,159
2024-10-07,3,80.25
2024-10-07,3,88
2024-10-07,3,88
2024-10-07,1,40
2024-10-07,5,104.5
2024-10-07,10,40
2024-10-07,10,40
2024-10-07,9,44
2024-10-07,4,5505
2024-10-07,1,246
2024-10-07,1,129
2024-10-08,1,85
2024-10-08,7,270
2024-10-08,6,90
2024-10-08,7,70
2024-10-08,10,170
2024-10-08,6,105
2024-10-08,1,610
2024-10-08,7,230
2024-10-08,1,622.5
2024-10-08,2,80
2024-10-08,10,85
2024-10-08,10,130
2024-10-08,6,90
2024-10-08,3,262.74
2024-10-08,3,79.5
2024-10-08,3,87.58
2024-10-08,3,103
2024-10-08,3,78
2024-10-08,3,78
2024-10-08,3,87.58
2024-10-08,4,78
2024-10-08,4,78
2024-10-08,6,105
2024-10-08,4,78
2024-10-08,1,78
2024-10-08,5,218
2024-10-08,6,110
2024-10-08,1,45
2024-10-08,9,35
2024-10-08,7,135
2024-10-08,1,246
2024-10-08,11,56
2024-10-08,11,28
2024-10-08,2,20
2024-10-08,11,40
2024-10-08,1,85
2024-10-08,10,80
2024-10-08,1,123
2024-10-08,1,58
2024-10-08,1,30
2024-10-08,10,40
2024-10-08,10,50
2024-10-08,10,40
2024-10-08,10,38
2024-10-08,5,327
2024-10-08,4,156
2024-10-08,1,78
2024-10-08,1,336
2024-10-08,1,492
2024-10-08,3,103
2024-10-08,4,80
2024-10-08,8,95
2024-10-08,8,87
2024-10-08,10,130
2024-10-08,10,76
2024-10-08,10,50
2024-10-08,3,96
2024-10-08,9,272
2024-10-08,10,200
2024-10-08,3,159
2024-10-08,1,85
2024-10-08,1,85
2024-10-08,1,123
2024-10-08,7,135
2024-10-08,1,45
2024-10-08,1,160
2024-10-08,1,85
2024-10-08,1,13
2024-10-08,5,109
2024-10-08,3,79.5
2024-10-08,3,88
2024-10-08,9,9
2024-10-08,10,40
2024-10-08,10,40
2024-10-08,3,103
2024-10-08,3,87.58
2024-10-08,9,20
2024-10-08,10,40
2024-10-08,2,15
2024-10-08,10,159
2024-10-08,2,237
2024-10-08,3,314
2024-10-08,1,123
2024-10-08,9,68
2024-10-08,1,85
2024-10-08,1,105
2024-10-08,5,109
2024-10-08,3,60
2024-10-08,4,78
2024-10-08,10,80
2024-10-08,10,40
2024-10-08,10,40
2024-10-08,10,40
2024-10-08,2,10.01
2024-10-08,10,40
2024-10-08,10,40
2024-10-08,9,20
2024-10-08,11,45
2024-10-08,3,103
2024-10-08,5,109
2024-10-08,3,87.58
2024-10-08,1,85
2024-10-08,1,123
2024-10-08,3,103
2024-10-08,4,78
2024-10-08,11,28
2024-10-08,1,120
2024-10-08,1,35
2024-10-08,10,80
2024-10-08,10,80
2024-10-08,3,120
2024-10-08,1,123
2024-10-08,1,123
2024-10-08,3,87.58
2024-10-08,3,87.58
2024-10-08,3,103
2024-10-08,9,9
2024-10-08,11,40
2024-10-08,9,38
2024-10-08,11,20
2024-10-08,11,20
2024-10-08,10,50
2024-10-08,11,61.05
2024-10-08,2,10
2024-10-08,10,40
2024-10-08,10,20
2024-10-08,1,255
2024-10-08,1,123
2024-10-08,1,129
2024-10-08,1,135
2024-10-08,11,65
2024-10-08,4,140
2024-10-08,4,140
2024-10-08,10,53
2024-10-08,1,246
2024-10-08,1,170
2024-10-08,8,145
2024-10-08,1,140
2024-10-08,1,150
2024-10-08,1,40
2024-10-08,1,13
2024-10-08,3,79.5
2024-10-08,9,40
2024-10-08,4,140
2024-10-08,8,140
2024-10-08,1,23
2024-10-08,5,197
2024-10-08,5,218
2024-10-08,6,138
2024-10-08,3,309
2024-10-08,1,246
2024-10-08,1,95
2024-10-08,1,201
2024-10-08,5,218
2024-10-08,5,132
2024-10-08,5,66
2024-10-08,9,22
2024-10-08,10,40
2024-10-08,1,123
2024-10-08,5,195
2024-10-08,5,132
2024-10-08,1,85
2024-10-08,1,85
2024-10-08,1,85
2024-10-08,3,80.25
2024-10-08,3,88
2024-10-08,3,103
2024-10-08,10,40
2024-10-08,10,20
2024-10-08,4,120
2024-10-08,4,308
2024-10-08,4,308
2024-10-08,4,385
2024-10-08,3,103
2024-10-08,5,436
2024-10-08,1,123
2024-10-08,1,40
2024-10-08,10,20
2024-10-08,5,132
2024-10-08,1,85
2024-10-08,6,135
2024-10-08,11,40
2024-10-08,1,170
2024-10-08,1,123
2024-10-08,1,85
2024-10-09,3,159
2024-10-09,3,80.25
2024-10-09,3,103
2024-10-09,3,87.58
2024-10-09,4,78
2024-10-09,4,78
2024-10-09,5,100
2024-10-09,3,145
2024-10-09,1,170
2024-10-09,8,140
2024-10-09,8,108
2024-10-09,8,73
2024-10-09,9,68
2024-10-09,1,85
2024-10-09,1,90
2024-10-09,1,86
2024-10-09,1,3025
2024-10-09,4,1360
2024-10-09,4,670
2024-10-09,4,195
2024-10-09,4,354
2024-10-09,2,180
2024-10-09,2,228
2024-10-09,2,228
2024-10-09,2,209
2024-10-09,11,364
2024-10-09,11,338
2024-10-09,11,338
2024-10-09,4,375
2024-10-09,1,375
2024-10-09,3,60
2024-10-09,3,60
2024-10-09,1,100
2024-10-09,1,218
2024-10-09,1,440
2024-10-09,9,40
2024-10-09,8,280
2024-10-09,8,280
2024-10-09,10,943.75
2024-10-09,3,50
2024-10-09,4,50
2024-10-09,9,5
2024-10-09,9,7
2024-10-09,1,3025
2024-10-09,1,775
2024-10-09,3,465
2024-10-09,5,2725
2024-10-09,3,880
2024-10-09,3,780
2024-10-09,8,1450
2024-10-09,2,580
2024-10-09,1,360
2024-10-09,1,270
2024-10-09,1,379.5
2024-10-09,9,159.5
2024-10-09,5,1250
2024-10-09,5,1970
2024-10-09,3,600
2024-10-09,3,222
2024-10-09,3,148
2024-10-09,4,780
2024-10-09,7,2025
2024-10-09,3,1313.7
2024-10-09,4,380
2024-10-09,1,430
2024-10-09,5,218
2024-10-09,3,87.58
2024-10-09,8,95
2024-10-09,10,135
2024-10-09,3,159
2024-10-09,11,48
2024-10-09,10,38
2024-10-09,3,74
2024-10-09,3,370
2024-10-09,3,74
2024-10-09,1,123
2024-10-09,3,206
2024-10-09,3,175.16
2024-10-09,3,88
2024-10-09,5,109
2024-10-09,5,264
2024-10-09,3,285
2024-10-09,3,176
2024-10-09,3,176
2024-10-09,3,79.5
2024-10-09,4,78
2024-10-09,1,170
2024-10-09,1,123
2024-10-09,9,136
2024-10-09,6,110
2024-10-09,1,90
2024-10-09,10,160
2024-10-09,10,40
2024-10-09,10,100
2024-10-09,10,80
2024-10-09,10,80
2024-10-09,10,40
2024-10-09,10,40
2024-10-09,10,40
2024-10-09,10,80
2024-10-09,11,28
2024-10-09,11,28
2024-10-09,11,28
2024-10-09,9,24
2024-10-09,2,25
2024-10-09,2,60
2024-10-09,2,60
2024-10-09,6,138
2024-10-09,10,100
2024-10-09,2,40.04
2024-10-09,1,40
2024-10-09,1,148.75
2024-10-09,1,680
2024-10-09,1,1700
2024-10-09,5,2180
2024-10-09,2,37
2024-10-09,3,700
2024-10-09,3,140
2024-10-09,7,140
2024-10-09,1,1220
2024-10-09,5,132
2024-10-09,1,135
2024-10-09,7,135
2024-10-09,1,130
2024-10-09,1,204
2024-10-09,10,80
2024-10-09,10,40
2024-10-09,10,40
2024-10-09,10,40
2024-10-09,3,108
2024-10-09,1,80
2024-10-09,3,285
2024-10-09,3,318
2024-10-09,3,264
2024-10-09,3,350.32
2024-10-09,3,156
2024-10-09,3,120
2024-10-09,3,120
2024-10-09,4,78
2024-10-09,4,78
2024-10-09,4,156
2024-10-09,3,309
2024-10-09,5,1000
2024-10-09,3,50
2024-10-09,4,50
2024-10-09,4,80
2024-10-09,1,170
2024-10-09,1,275
2024-10-09,11,56
2024-10-09,11,56
2024-10-09,2,90
2024-10-09,2,125
2024-10-09,1,180
2024-10-09,1,172
2024-10-09,1,56
2024-10-09,5,327
2024-10-09,2,40
2024-10-09,2,40
2024-10-09,10,90
2024-10-09,10,160
2024-10-09,10,40
2024-10-09,10,100
2024-10-09,10,80
2024-10-09,10,80
2024-10-09,9,60
2024-10-09,9,40
2024-10-09,10,76
2024-10-09,11,80
2024-10-09,10,40
2024-10-09,11,120
2024-10-09,11,28
2024-10-09,1,123
2024-10-09,8,145
2024-10-09,2,20
2024-10-09,3,87.58
2024-10-09,1,170
2024-10-09,3,103
2024-10-09,4,78
2024-10-09,4,78
2024-10-09,10,20
2024-10-09,11,20
2024-10-09,9,9
2024-10-09,9,20
2024-10-09,1,123
2024-10-09,10,80
2024-10-09,10,80
2024-10-09,10,80
2024-10-09,10,130
2024-10-09,10,80
2024-10-09,10,100
2024-10-09,1,90
2024-10-09,9,27
2024-10-09,1,123
2024-10-09,5,109
2024-10-09,1,85
2024-10-09,3,88
2024-10-09,9,18
2024-10-09,1,160
2024-10-09,3,152
2024-10-09,1,170
2024-10-09,1,123
2024-10-09,1,8000
2024-10-09,7,345
2024-10-09,11,161.4
2024-10-09,9,18
2024-10-09,9,68
2024-10-09,9,7
2024-10-09,9,9
2024-10-09,1,255
2024-10-09,10,40
2024-10-09,9,420
2024-10-09,1,123
2024-10-09,2,450
2024-10-09,10,195
2024-10-09,10,156
2024-10-09,10,78
2024-10-09,10,78
2024-10-09,10,39
2024-10-09,10,39
2024-10-09,1,85
2024-10-09,1,246
2024-10-09,1,85
2024-10-09,3,318
2024-10-09,2,90
2024-10-09,2,125
2024-10-09,9,30
2024-10-09,1,170
2024-10-09,1,90
2024-10-09,10,260
2024-10-09,1,85
2024-10-09,5,109
2024-10-09,5,132
2024-10-09,3,60.5
2024-10-09,3,60.5
2024-10-09,9,9
2024-10-09,1,83
2024-10-09,1,122
2024-10-09,8,87
2024-10-09,6,138
2024-10-09,1,85
2024-10-09,10,50
2024-10-09,10,40
2024-10-09,10,20
2024-10-09,2,25
2024-10-09,11,20
2024-10-09,9,20
2024-10-09,11,28
2024-10-09,11,65
2024-10-09,2,10
2024-10-09,1,45
2024-10-09,3,87.58
2024-10-09,10,38
2024-10-09,4,120
2024-10-09,4,690
2024-10-09,1,201
2024-10-09,1,201
2024-10-09,1,70
2024-10-09,9,40
2024-10-09,9,20
2024-10-09,9,20
2024-10-09,9,9
2024-10-09,4,230
2024-10-09,5,100
2024-10-09,5,118
2024-10-09,1,85
2024-10-09,8,140
2024-10-09,3,78
2024-10-09,3,78
2024-10-09,3,87.58
2024-10-09,3,87.58
2024-10-09,4,80
2024-10-09,8,87
2024-10-09,1,85
2024-10-09,1,123
2024-10-09,1,37
2024-10-09,11,40
2024-10-09,7,135
2024-10-09,1,45
2024-10-09,10,40
2024-10-09,10,50
2024-10-09,10,40
2024-10-09,1,25
2024-10-09,1,60
2024-10-09,1,29
2024-10-09,8,140
2024-10-09,7,30
2024-10-09,8,174
2024-10-09,6,135
2024-10-09,1,43
2024-10-09,1,43
2024-10-09,11,168
2024-10-09,2,85
2024-10-09,3,206
2024-10-09,10,40
2024-10-09,10,40
2024-10-09,2,60
2024-10-09,5,264
2024-10-09,1,13
2024-10-09,10,170
2024-10-09,9,40
2024-10-09,9,40
2024-10-09,2,120
2024-10-09,8,145
2024-10-09,8,87
2024-10-09,7,135
2024-10-09,8,74
2024-10-09,1,123
2024-10-09,1,44
2024-10-09,3,37
2024-10-09,1,40
2024-10-09,1,135
2024-10-09,11,20
2024-10-09,2,40
2024-10-09,11,40.7
2024-10-09,10,100
2024-10-09,10,50
2024-10-09,1,123
2024-10-09,1,85
2024-10-09,10,80
2024-10-09,9,20
2024-10-09,3,159
2024-10-09,8,87
2024-10-09,3,262.74
2024-10-09,3,175.16
2024-10-09,3,206
2024-10-09,5,218
2024-10-09,1,123
2024-10-10,1,830
2024-10-10,4,230
2024-10-10,3,175.16
2024-10-10,10,100
2024-10-10,5,118
2024-10-10,1,123
2024-10-10,1,123
2024-10-10,4,145
2024-10-10,10,80
2024-10-10,9,100
2024-10-10,9,100
2024-10-10,3,202
2024-10-10,4,78
2024-10-10,4,78
2024-10-10,10,130
2024-10-10,1,123
2024-10-10,1,85
2024-10-10,1,35
2024-10-10,1,35
2024-10-10,3,95
2024-10-10,9,20
2024-10-10,4,372
2024-10-10,3,114
2024-10-10,1,123
2024-10-10,6,180
2024-10-10,6,210
2024-10-10,4,70
2024-10-10,4,140
2024-10-10,10,80
2024-10-10,1,2420
2024-10-10,10,60
2024-10-10,8,73
2024-10-10,10,53
2024-10-10,1,123
2024-10-10,8,140
2024-10-10,1,123
2024-10-10,10,120
2024-10-10,1,170
2024-10-10,11,180
2024-10-10,4,120
2024-10-10,3,88
2024-10-10,5,109
2024-10-10,4,78
2024-10-10,11,28
2024-10-10,3,88
2024-10-10,10,160
2024-10-10,2,150
2024-10-10,10,160
2024-10-10,10,80
2024-10-10,10,80
2024-10-10,10,120
2024-10-10,10,120
2024-10-10,10,150
2024-10-10,10,120
2024-10-10,10,120
2024-10-10,10,120
2024-10-10,10,100
2024-10-10,10,100
2024-10-10,10,80
2024-10-10,10,80
2024-10-10,10,170
2024-10-10,1,70
2024-10-10,10,80
2024-10-10,10,90
2024-10-10,9,20
2024-10-10,11,80
2024-10-10,10,80
2024-10-10,9,129
2024-10-10,11,40.7
2024-10-10,10,40
2024-10-10,10,40
2024-10-10,2,288
2024-10-10,2,80
2024-10-10,6,90
2024-10-10,2,118.5
2024-10-10,11,50
2024-10-10,11,130
2024-10-10,9,120
2024-10-10,11,120
2024-10-10,9,40
2024-10-10,9,60
2024-10-10,4,60
2024-10-10,2,90
2024-10-10,11,28
2024-10-10,11,28
2024-10-10,11,28
2024-10-10,11,28
2024-10-10,11,56
2024-10-10,11,56
2024-10-10,11,56
2024-10-10,9,51
2024-10-10,9,114
2024-10-10,4,80
2024-10-10,9,18
2024-10-10,9,40
2024-10-10,1,28
2024-10-10,1,15
2024-10-10,1,13
2024-10-10,9,20
2024-10-10,9,30
2024-10-10,8,140
2024-10-10,3,79.5
2024-10-10,1,123
2024-10-10,1,415
2024-10-10,5,132
2024-10-10,5,190
2024-10-10,4,188
2024-10-10,3,156
2024-10-10,1,369
2024-10-10,7,135
2024-10-10,10,40
2024-10-10,10,80
2024-10-10,10,40
2024-10-10,10,120
2024-10-10,10,80
2024-10-10,2,90
2024-10-10,10,170
2024-10-10,1,80
2024-10-10,3,404
2024-10-10,11,48
2024-10-10,11,48
2024-10-10,11,130
2024-10-10,9,36
2024-10-10,1,150
2024-10-10,1,175
2024-10-10,1,44
2024-10-10,6,105
2024-10-10,4,188
2024-10-10,7,296
2024-10-10,3,222
2024-10-10,3,370
2024-10-10,7,270
2024-10-10,8,73
2024-10-10,8,140
2024-10-10,10,50
2024-10-10,10,50
2024-10-10,10,100
2024-10-10,1,246
2024-10-10,7,135
2024-10-10,11,60
2024-10-10,5,197
2024-10-10,4,78
2024-10-10,4,10
2024-10-10,10,80
2024-10-10,10,40
2024-10-10,6,110
2024-10-10,1,83
2024-10-10,10,80
2024-10-10,10,40
2024-10-10,10,40
2024-10-10,4,30
2024-10-10,10,80
2024-10-10,10,40
2024-10-10,1,249
2024-10-10,11,60
2024-10-10,11,20
2024-10-10,7,85
2024-10-10,2,30
2024-10-10,10,76
2024-10-10,11,80
2024-10-10,11,40
2024-10-10,4,145
2024-10-10,1,83
2024-10-10,3,397.5
2024-10-10,3,88
2024-10-10,3,95
2024-10-10,4,78
2024-10-10,4,78
2024-10-10,1,35
2024-10-10,11,30
2024-10-10,9,20
2024-10-10,10,100
2024-10-10,10,80
2024-10-10,3,87.58
2024-10-10,11,30
2024-10-10,1,25
2024-10-10,3,79.5
2024-10-10,3,95
2024-10-10,10,76
2024-10-10,11,30
2024-10-10,11,16
2024-10-10,11,30
2024-10-10,11,65
2024-10-10,11,80
2024-10-10,7,135
2024-10-10,1,123
2024-10-11,9,560
2024-10-11,3,78
2024-10-11,4,376
2024-10-11,3,87.58
2024-10-11,4,210
2024-10-11,1,249
2024-10-11,1,369
2024-10-11,5,540
2024-10-11,5,132
2024-10-11,5,106
2024-10-11,3,87.58
2024-10-11,4,230
2024-10-11,3,116
2024-10-11,4,78
2024-10-11,1,78
2024-10-11,3,74
2024-10-11,6,548
2024-10-11,1,160
2024-10-11,1,166
2024-10-11,2,85
2024-10-11,5,396
2024-10-11,4,156
2024-10-11,4,156
2024-10-11,3,437.9
2024-10-11,3,156
2024-10-11,3,176
2024-10-11,4,80
2024-10-11,1,150
2024-10-11,1,80
2024-10-11,1,90
2024-10-11,1,120
2024-10-11,10,80
2024-10-11,10,100
2024-10-11,10,170
2024-10-11,10,80
2024-10-11,10,76
2024-10-11,10,80
2024-10-11,10,170
2024-10-11,9,76
2024-10-11,5,218
2024-10-11,5,190
2024-10-11,6,105
2024-10-11,4,78
2024-10-11,4,70
2024-10-11,1,45
2024-10-11,8,87
2024-10-11,4,78
2024-10-11,8,87
2024-10-11,1,996
2024-10-11,1,150
2024-10-11,3,88
2024-10-11,3,87.58
2024-10-11,4,78
2024-10-11,3,31.75
2024-10-11,3,31.75
2024-10-11,1,45
2024-10-11,1,43
2024-10-11,3,79.5
2024-10-11,7,115
2024-10-11,3,396.25
2024-10-11,5,2560
2024-10-11,4,340
2024-10-11,4,145
2024-10-11,4,145
2024-10-11,4,145
2024-10-11,4,1140
2024-10-11,3,228
2024-10-11,5,500
2024-10-11,3,440
2024-10-11,3,500
2024-10-11,1,1815
2024-10-11,1,425
2024-10-11,3,477
2024-10-11,3,95
2024-10-11,7,270
2024-10-11,8,170
2024-10-11,3,206
2024-10-11,3,175.16
2024-10-11,2,58
2024-10-11,2,85
2024-10-11,1,45
2024-10-11,1,246
2024-10-11,3,103
2024-10-11,4,120
2024-10-11,2,74
2024-10-11,1,166
2024-10-11,3,87.58
2024-10-11,3,87.58
2024-10-11,4,78
2024-10-11,4,78
2024-10-11,5,66
2024-10-11,1,123
2024-10-11,2,117
2024-10-11,8,174
2024-10-11,5,109
2024-10-11,3,159
2024-10-11,9,70
2024-10-11,3,78
2024-10-11,3,74
2024-10-11,3,37
2024-10-11,1,369
2024-10-11,3,175.16
2024-10-11,5,118
2024-10-11,1,40
2024-10-11,4,78
2024-10-11,1,78
2024-10-11,10,38
2024-10-11,7,35
2024-10-11,11,40
2024-10-11,2,20
2024-10-11,2,20
2024-10-11,2,20
2024-10-11,1,166
2024-10-11,1,85
2024-10-11,10,40
2024-10-11,2,20
2024-10-11,2,20
2024-10-11,11,45
2024-10-11,3,95
2024-10-11,10,40
2024-10-11,10,50
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,50
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,76
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,1,83
2024-10-11,3,88
2024-10-11,3,87.58
2024-10-11,3,78
2024-10-11,3,78
2024-10-11,3,103
2024-10-11,3,101
2024-10-11,10,45
2024-10-11,10,45
2024-10-11,1,123
2024-10-11,1,83
2024-10-11,10,80
2024-10-11,10,40
2024-10-11,10,80
2024-10-11,1,83
2024-10-11,1,25
2024-10-11,1,45
2024-10-11,11,29.9
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,240
2024-10-11,6,138
2024-10-11,3,200
2024-10-11,3,160
2024-10-11,3,160
2024-10-11,9,68
2024-10-11,8,170
2024-10-11,5,107
2024-10-11,3,500
2024-10-11,3,437.9
2024-10-11,5,195
2024-10-11,5,190
2024-10-11,4,460
2024-10-11,3,390
2024-10-11,4,290
2024-10-11,5,301.5
2024-10-11,5,264
2024-10-11,1,369
2024-10-11,3,160.5
2024-10-11,4,290
2024-10-11,4,240
2024-10-11,5,975
2024-10-11,5,2650
2024-10-11,4,120
2024-10-11,4,78
2024-10-11,4,78
2024-10-11,4,156
2024-10-11,2,90
2024-10-11,1,170
2024-10-11,7,135
2024-10-11,1,43
2024-10-11,1,90
2024-10-11,1,43
2024-10-11,3,159
2024-10-11,3,88
2024-10-11,3,80.25
2024-10-11,10,80
2024-10-11,10,105
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,520
2024-10-11,10,50
2024-10-11,1,123
2024-10-11,6,105
2024-10-11,6,110
2024-10-11,1,83
2024-10-11,3,300
2024-10-11,3,300
2024-10-11,5,330
2024-10-11,4,400
2024-10-11,3,437.9
2024-10-11,10,600
2024-10-11,10,200
2024-10-11,10,250
2024-10-11,10,250
2024-10-11,1,327
2024-10-11,1,123
2024-10-11,3,79.5
2024-10-11,10,40
2024-10-11,10,400
2024-10-11,1,166
2024-10-11,1,510
2024-10-11,1,120
2024-10-11,1,110
2024-10-11,1,83
2024-10-11,1,83
2024-10-11,10,40
2024-10-11,10,80
2024-10-11,4,140
2024-10-11,11,20.02
2024-10-11,11,56
2024-10-11,11,56
2024-10-11,6,105
2024-10-11,8,145
2024-10-11,8,73
2024-10-11,4,78
2024-10-11,3,87.58
2024-10-11,3,477
2024-10-11,5,218
2024-10-11,3,87.58
2024-10-11,5,195
2024-10-11,4,78
2024-10-11,4,78
2024-10-11,6,210
2024-10-11,6,90
2024-10-11,5,52.25
2024-10-11,10,50
2024-10-11,10,50
2024-10-11,10,40
2024-10-11,10,40
2024-10-11,10,50
2024-10-11,10,65
2024-10-11,10,65
2024-10-11,10,80
2024-10-11,10,40
2024-10-11,10,105
2024-10-11,1,83
2024-10-11,1,332
2024-10-11,1,246
2024-10-11,4,70
2024-10-11,1,123
2024-10-11,8,425
2024-10-11,1,252
2024-10-11,1,264
2024-10-11,7,665
2024-10-11,9,335
2024-10-11,7,565
2024-10-11,4,230
2024-10-11,10,100
